Date,AAPL,AMZN,DIS,GOOGL,INTC,JPM,META,MSFT,NFLX,NVDA,PG,TSLA,V
7/16/2021,$146.39 ,$178.68 ,$179.31 ,$126.97 ,$54.97 ,$151.91 ,$341.16 ,$280.75 ,$53.03 ,$18.16 ,$140.51 ,$214.74 ,$248.12 
7/15/2021,$148.48 ,$181.56 ,$184.15 ,$127.01 ,$55.81 ,$155.46 ,$344.46 ,$281.03 ,$54.30 ,$18.97 ,$139.16 ,$216.87 ,$248.55 
7/14/2021,$149.15 ,$184.08 ,$183.42 ,$128.24 ,$56.52 ,$155.12 ,$347.63 ,$282.51 ,$54.80 ,$19.84 ,$137.98 ,$217.79 ,$245.99 
7/13/2021,$145.64 ,$183.87 ,$183.65 ,$127.34 ,$56.87 ,$155.65 ,$352.09 ,$280.98 ,$54.07 ,$20.25 ,$136.97 ,$222.85 ,$242.35 
7/12/2021,$144.50 ,$185.93 ,$184.38 ,$126.98 ,$56.73 ,$158.00 ,$353.16 ,$277.32 ,$53.73 ,$20.51 ,$137.14 ,$228.57 ,$237.87 
7/9/2021,$145.11 ,$185.97 ,$177.04 ,$125.52 ,$55.99 ,$155.77 ,$350.42 ,$277.94 ,$53.60 ,$20.05 ,$137.03 ,$218.98 ,$238.47 
7/8/2021,$143.24 ,$186.57 ,$172.80 ,$125.04 ,$55.39 ,$150.94 ,$345.65 ,$277.42 ,$53.08 ,$19.90 ,$136.98 ,$217.60 ,$236.61 
7/7/2021,$144.57 ,$184.83 ,$172.82 ,$126.47 ,$55.96 ,$153.59 ,$350.49 ,$279.93 ,$53.60 ,$20.37 ,$137.00 ,$214.88 ,$240.00 
7/6/2021,$142.02 ,$183.79 ,$173.69 ,$126.19 ,$56.09 ,$153.41 ,$352.78 ,$277.66 ,$54.16 ,$20.70 ,$135.98 ,$219.86 ,$239.60 
7/2/2021,$139.96 ,$175.55 ,$177.11 ,$125.26 ,$56.76 ,$156.03 ,$354.70 ,$277.65 ,$53.40 ,$20.49 ,$135.90 ,$226.30 ,$238.63 
7/1/2021,$137.27 ,$171.65 ,$177.26 ,$122.44 ,$56.01 ,$157.08 ,$354.39 ,$271.60 ,$53.35 ,$20.21 ,$135.24 ,$225.97 ,$235.15 
6/30/2021,$136.96 ,$172.01 ,$175.77 ,$122.09 ,$56.14 ,$155.54 ,$347.71 ,$270.90 ,$52.82 ,$20.00 ,$134.93 ,$226.57 ,$233.82 
6/29/2021,$136.33 ,$172.41 ,$173.93 ,$122.27 ,$56.75 ,$154.14 ,$351.89 ,$271.40 ,$53.35 ,$20.03 ,$134.40 ,$226.92 ,$235.95 
6/28/2021,$134.78 ,$172.19 ,$176.57 ,$122.54 ,$57.48 ,$154.33 ,$355.64 ,$268.72 ,$53.30 ,$19.99 ,$135.32 ,$229.57 ,$234.09 
6/25/2021,$133.11 ,$170.07 ,$178.35 ,$122.51 ,$55.91 ,$154.05 ,$341.37 ,$265.02 ,$52.71 ,$19.03 ,$134.92 ,$223.96 ,$237.32 
6/24/2021,$133.41 ,$172.45 ,$177.93 ,$122.50 ,$56.07 ,$152.51 ,$343.18 ,$266.69 ,$51.81 ,$19.21 ,$133.02 ,$226.61 ,$236.24 
6/23/2021,$133.70 ,$175.19 ,$175.33 ,$122.13 ,$55.26 ,$151.12 ,$340.59 ,$265.28 ,$51.27 ,$19.06 ,$132.93 ,$218.86 ,$234.68 
6/22/2021,$133.98 ,$175.27 ,$173.50 ,$122.33 ,$55.87 ,$150.21 ,$339.03 ,$265.51 ,$50.88 ,$18.89 ,$133.12 ,$207.90 ,$235.93 
6/21/2021,$132.30 ,$172.70 ,$173.97 ,$121.81 ,$55.87 ,$150.43 ,$332.29 ,$262.63 ,$49.70 ,$18.43 ,$133.07 ,$206.94 ,$234.32 
6/18/2021,$130.46 ,$174.35 ,$172.42 ,$120.11 ,$55.67 ,$147.92 ,$329.66 ,$259.43 ,$50.08 ,$18.64 ,$132.03 ,$207.77 ,$230.41 
6/17/2021,$131.79 ,$174.46 ,$174.65 ,$121.74 ,$57.18 ,$151.76 ,$336.51 ,$260.90 ,$49.83 ,$18.66 ,$133.99 ,$205.53 ,$232.15 
6/16/2021,$130.15 ,$170.76 ,$174.66 ,$120.77 ,$57.22 ,$156.27 ,$331.08 ,$257.38 ,$49.24 ,$17.81 ,$132.78 ,$201.62 ,$229.60 
6/15/2021,$129.64 ,$169.16 ,$175.86 ,$121.42 ,$57.99 ,$155.18 ,$336.75 ,$258.36 ,$49.19 ,$17.79 ,$134.65 ,$199.79 ,$232.98 
6/14/2021,$130.48 ,$169.19 ,$178.18 ,$122.45 ,$58.19 ,$157.57 ,$336.77 ,$259.89 ,$49.99 ,$18.02 ,$134.91 ,$205.90 ,$234.08 
6/11/2021,$127.35 ,$167.34 ,$177.38 ,$121.51 ,$57.85 ,$160.29 ,$331.26 ,$257.89 ,$48.88 ,$17.83 ,$134.86 ,$203.30 ,$234.96 
6/10/2021,$126.11 ,$167.48 ,$176.57 ,$121.76 ,$57.38 ,$160.40 ,$332.46 ,$257.24 ,$48.73 ,$17.43 ,$135.79 ,$203.37 ,$233.95 
6/9/2021,$127.13 ,$164.06 ,$176.04 ,$120.40 ,$57.00 ,$162.94 ,$330.25 ,$253.59 ,$48.58 ,$17.36 ,$134.79 ,$199.59 ,$232.31 
6/8/2021,$126.74 ,$163.21 ,$176.33 ,$119.92 ,$57.00 ,$165.00 ,$333.68 ,$252.57 ,$49.24 ,$17.46 ,$134.84 ,$201.20 ,$232.05 
6/7/2021,$125.90 ,$159.90 ,$176.99 ,$120.12 ,$57.09 ,$165.66 ,$336.58 ,$253.81 ,$49.47 ,$17.62 ,$136.42 ,$201.71 ,$231.32 
6/4/2021,$125.89 ,$160.31 ,$177.18 ,$119.68 ,$57.37 ,$166.44 ,$330.35 ,$250.79 ,$49.47 ,$17.58 ,$135.95 ,$199.68 ,$230.14 
6/3/2021,$123.54 ,$159.35 ,$176.24 ,$117.38 ,$56.24 ,$166.17 ,$326.04 ,$245.71 ,$48.94 ,$16.97 ,$135.85 ,$190.95 ,$228.11 
6/2/2021,$125.06 ,$161.70 ,$177.00 ,$118.53 ,$57.48 ,$166.06 ,$329.15 ,$247.30 ,$49.92 ,$16.78 ,$133.46 ,$201.71 ,$229.66 
6/1/2021,$124.28 ,$160.93 ,$178.84 ,$119.06 ,$56.89 ,$166.05 ,$329.13 ,$247.40 ,$49.91 ,$16.26 ,$132.88 ,$207.97 ,$226.63 
5/28/2021,$124.61 ,$161.15 ,$178.65 ,$117.84 ,$57.12 ,$164.24 ,$328.73 ,$249.68 ,$50.28 ,$16.24 ,$134.85 ,$208.41 ,$227.30 
5/27/2021,$125.28 ,$161.51 ,$179.04 ,$118.13 ,$57.73 ,$164.35 ,$332.75 ,$249.31 ,$50.39 ,$15.49 ,$134.98 ,$210.28 ,$226.86 
5/26/2021,$126.85 ,$163.26 ,$176.47 ,$119.02 ,$56.92 ,$161.83 ,$327.66 ,$251.49 ,$50.24 ,$15.70 ,$138.12 ,$206.38 ,$227.07 
5/25/2021,$126.90 ,$162.95 ,$176.17 ,$118.14 ,$56.87 ,$161.85 ,$327.79 ,$251.72 ,$50.13 ,$15.65 ,$138.43 ,$201.56 ,$229.02 
5/24/2021,$127.10 ,$162.25 ,$174.31 ,$118.05 ,$56.96 ,$163.54 ,$324.63 ,$250.78 ,$50.29 ,$15.61 ,$137.96 ,$202.15 ,$229.32 
5/21/2021,$125.43 ,$160.15 ,$172.40 ,$114.71 ,$56.08 ,$162.66 ,$316.23 ,$245.17 ,$49.79 ,$14.99 ,$138.00 ,$193.63 ,$226.77 
5/20/2021,$127.31 ,$162.38 ,$171.36 ,$115.35 ,$55.95 ,$160.83 ,$318.61 ,$246.48 ,$50.17 ,$14.61 ,$138.00 ,$195.59 ,$226.44 
5/19/2021,$124.69 ,$161.59 ,$169.27 ,$113.58 ,$55.36 ,$161.11 ,$313.59 ,$243.12 ,$48.77 ,$14.07 ,$136.60 ,$187.82 ,$224.59 
5/18/2021,$124.85 ,$161.61 ,$169.68 ,$113.12 ,$54.84 ,$162.35 ,$309.96 ,$243.08 ,$48.63 ,$14.02 ,$136.32 ,$192.62 ,$225.57 
5/17/2021,$126.27 ,$163.52 ,$170.08 ,$114.45 ,$55.33 ,$164.67 ,$315.46 ,$245.18 ,$48.89 ,$14.17 ,$137.73 ,$192.28 ,$226.44 
5/14/2021,$127.45 ,$161.15 ,$173.70 ,$113.92 ,$55.35 ,$164.01 ,$315.94 ,$248.15 ,$49.34 ,$14.24 ,$138.01 ,$196.58 ,$226.94 
5/13/2021,$124.97 ,$158.07 ,$178.34 ,$111.45 ,$54.01 ,$161.50 ,$305.26 ,$243.03 ,$48.67 ,$13.67 ,$137.72 ,$190.56 ,$223.74 
5/12/2021,$122.77 ,$157.60 ,$177.85 ,$110.01 ,$53.62 ,$157.45 ,$302.55 ,$239.00 ,$48.50 ,$13.76 ,$135.54 ,$196.63 ,$220.63 
5/11/2021,$125.91 ,$161.20 ,$181.67 ,$113.50 ,$55.04 ,$158.54 ,$306.53 ,$246.23 ,$49.51 ,$14.31 ,$136.99 ,$205.73 ,$225.48 
5/10/2021,$126.85 ,$159.52 ,$184.30 ,$114.59 ,$55.97 ,$161.22 ,$305.97 ,$247.18 ,$48.67 ,$14.27 ,$137.67 ,$209.68 ,$225.97 
5/7/2021,$130.21 ,$164.58 ,$184.84 ,$117.60 ,$57.67 ,$161.24 ,$319.08 ,$252.46 ,$50.38 ,$14.81 ,$135.15 ,$224.12 ,$232.12 
5/6/2021,$129.74 ,$165.32 ,$181.79 ,$116.87 ,$57.19 ,$160.69 ,$320.02 ,$249.73 ,$49.96 ,$14.52 ,$135.14 ,$221.18 ,$231.32 
5/5/2021,$128.10 ,$163.53 ,$181.51 ,$115.74 ,$56.85 ,$157.52 ,$315.02 ,$246.47 ,$49.61 ,$14.46 ,$133.46 ,$223.65 ,$229.21 
5/4/2021,$127.85 ,$165.59 ,$184.25 ,$115.34 ,$56.90 ,$155.48 ,$318.36 ,$247.79 ,$50.32 ,$14.35 ,$134.54 ,$224.53 ,$232.03 
5/3/2021,$132.54 ,$169.32 ,$185.51 ,$117.15 ,$57.26 ,$153.36 ,$322.58 ,$251.86 ,$50.91 ,$14.84 ,$135.00 ,$228.30 ,$232.61 
4/30/2021,$131.46 ,$173.37 ,$186.02 ,$117.68 ,$57.53 ,$153.81 ,$325.08 ,$252.18 ,$51.35 ,$15.01 ,$133.42 ,$236.48 ,$233.56 
4/29/2021,$133.48 ,$173.57 ,$185.33 ,$119.64 ,$58.28 ,$155.19 ,$329.51 ,$252.51 ,$50.90 ,$15.32 ,$132.51 ,$225.67 ,$236.86 
4/28/2021,$133.58 ,$172.93 ,$183.39 ,$117.95 ,$57.62 ,$152.23 ,$307.10 ,$254.56 ,$50.65 ,$15.28 ,$131.40 ,$231.47 ,$233.45 
4/27/2021,$134.39 ,$170.87 ,$184.64 ,$114.55 ,$57.97 ,$151.25 ,$303.57 ,$261.97 ,$50.56 ,$15.38 ,$131.18 ,$234.91 ,$229.91 
4/26/2021,$134.72 ,$170.45 ,$184.27 ,$115.50 ,$58.76 ,$150.56 ,$303.04 ,$261.55 ,$51.03 ,$15.48 ,$131.26 ,$246.07 ,$230.34 
4/23/2021,$134.32 ,$167.04 ,$183.02 ,$115.00 ,$59.24 ,$150.19 ,$301.13 ,$261.15 ,$50.56 ,$15.27 ,$133.94 ,$243.13 ,$230.00 
4/22/2021,$131.94 ,$165.45 ,$182.76 ,$112.63 ,$62.57 ,$147.37 ,$296.52 ,$257.17 ,$50.88 ,$14.85 ,$134.63 ,$239.90 ,$227.57 
4/21/2021,$133.50 ,$168.10 ,$183.11 ,$113.92 ,$63.70 ,$150.54 ,$301.47 ,$260.58 ,$50.89 ,$15.36 ,$136.85 ,$248.04 ,$227.45 
4/20/2021,$133.11 ,$166.73 ,$182.79 ,$113.95 ,$62.70 ,$149.27 ,$302.65 ,$258.26 ,$54.96 ,$15.17 ,$137.75 ,$239.66 ,$223.28 
4/19/2021,$134.84 ,$168.60 ,$187.43 ,$114.49 ,$63.63 ,$152.65 ,$302.24 ,$258.74 ,$55.44 ,$15.36 ,$136.61 ,$238.21 ,$225.79 
4/16/2021,$134.16 ,$169.97 ,$187.26 ,$114.14 ,$64.75 ,$153.30 ,$306.18 ,$260.74 ,$54.65 ,$15.91 ,$137.25 ,$246.59 ,$226.41 
4/15/2021,$134.50 ,$168.95 ,$185.93 ,$114.26 ,$65.02 ,$152.17 ,$307.82 ,$259.50 ,$54.92 ,$16.14 ,$137.24 ,$246.28 ,$226.28 
4/14/2021,$132.03 ,$166.65 ,$187.46 ,$112.10 ,$64.19 ,$151.21 ,$302.82 ,$255.59 ,$54.00 ,$15.28 ,$135.60 ,$244.08 ,$221.98 
4/13/2021,$134.43 ,$170.00 ,$185.49 ,$112.72 ,$65.22 ,$154.09 ,$309.76 ,$258.49 ,$55.37 ,$15.68 ,$135.11 ,$254.11 ,$221.02 
4/12/2021,$131.24 ,$168.97 ,$186.49 ,$112.23 ,$65.41 ,$155.95 ,$311.54 ,$255.91 ,$55.28 ,$15.21 ,$136.92 ,$233.99 ,$221.47 
4/9/2021,$133.00 ,$168.61 ,$187.89 ,$113.53 ,$68.26 ,$156.28 ,$312.46 ,$255.85 ,$55.53 ,$14.40 ,$136.37 ,$225.67 ,$222.52 
4/8/2021,$130.36 ,$164.97 ,$187.32 ,$112.52 ,$67.05 ,$155.12 ,$313.02 ,$253.25 ,$55.46 ,$14.32 ,$137.26 ,$227.93 ,$220.70 
4/7/2021,$127.90 ,$163.97 ,$187.56 ,$111.95 ,$66.25 ,$154.93 ,$313.09 ,$249.90 ,$54.70 ,$14.14 ,$136.74 ,$223.66 ,$219.27 
4/6/2021,$126.21 ,$161.19 ,$189.73 ,$110.46 ,$65.56 ,$152.54 ,$306.26 ,$247.86 ,$54.45 ,$13.86 ,$136.50 ,$230.54 ,$218.65 
4/5/2021,$125.90 ,$161.34 ,$188.50 ,$110.95 ,$66.54 ,$153.62 ,$308.91 ,$249.07 ,$54.07 ,$13.99 ,$136.45 ,$230.35 ,$219.04 
4/1/2021,$123.00 ,$158.05 ,$188.97 ,$106.49 ,$64.55 ,$153.71 ,$298.66 ,$242.35 ,$53.94 ,$13.81 ,$134.28 ,$220.58 ,$216.86 
3/31/2021,$122.15 ,$154.70 ,$184.52 ,$103.13 ,$64.00 ,$152.23 ,$294.53 ,$235.77 ,$52.17 ,$13.35 ,$135.43 ,$222.64 ,$211.73 
3/30/2021,$119.90 ,$152.76 ,$185.53 ,$102.32 ,$63.77 ,$154.48 ,$288.00 ,$231.85 ,$51.34 ,$12.87 ,$135.45 ,$211.87 ,$211.90 
3/29/2021,$121.39 ,$153.79 ,$184.85 ,$102.29 ,$64.50 ,$152.68 ,$290.82 ,$235.24 ,$51.40 ,$12.95 ,$137.57 ,$203.76 ,$214.51 
3/26/2021,$121.21 ,$152.60 ,$185.92 ,$101.24 ,$64.87 ,$155.09 ,$283.02 ,$236.48 ,$50.81 ,$12.84 ,$135.45 ,$206.24 ,$213.53 
3/25/2021,$120.59 ,$152.31 ,$186.91 ,$101.62 ,$62.02 ,$152.55 ,$278.74 ,$232.34 ,$50.29 ,$12.54 ,$133.48 ,$213.46 ,$207.97 
3/24/2021,$120.09 ,$154.35 ,$184.72 ,$101.63 ,$62.04 ,$150.62 ,$282.14 ,$235.46 ,$52.08 ,$12.64 ,$132.56 ,$210.09 ,$208.07 
3/23/2021,$122.54 ,$156.88 ,$188.73 ,$102.07 ,$63.48 ,$149.46 ,$290.63 ,$237.58 ,$53.51 ,$13.07 ,$132.60 ,$220.72 ,$208.15 
3/22/2021,$123.39 ,$155.54 ,$192.86 ,$101.53 ,$65.63 ,$150.97 ,$293.54 ,$235.99 ,$52.31 ,$13.19 ,$130.18 ,$223.33 ,$208.00 
3/19/2021,$119.99 ,$153.75 ,$191.14 ,$101.35 ,$63.76 ,$155.14 ,$290.11 ,$230.35 ,$51.22 ,$12.85 ,$128.01 ,$218.29 ,$206.90 
3/18/2021,$120.53 ,$151.40 ,$192.28 ,$101.07 ,$63.73 ,$157.65 ,$278.62 ,$230.72 ,$50.48 ,$12.72 ,$128.70 ,$217.72 ,$220.66 
3/17/2021,$124.76 ,$156.79 ,$195.24 ,$104.11 ,$65.78 ,$155.09 ,$284.01 ,$237.04 ,$52.44 ,$13.34 ,$128.42 ,$233.94 ,$223.02 
3/16/2021,$125.57 ,$154.59 ,$194.24 ,$104.19 ,$64.78 ,$153.51 ,$279.28 ,$237.71 ,$52.40 ,$13.29 ,$128.94 ,$225.63 ,$224.70 
3/15/2021,$123.99 ,$154.08 ,$196.76 ,$102.72 ,$63.79 ,$155.37 ,$273.75 ,$234.81 ,$52.03 ,$13.19 ,$128.56 ,$235.98 ,$223.27 
3/12/2021,$121.03 ,$154.47 ,$197.16 ,$102.50 ,$62.90 ,$156.15 ,$268.40 ,$235.75 ,$51.80 ,$12.86 ,$128.14 ,$231.24 ,$224.36 
3/11/2021,$121.96 ,$155.68 ,$196.75 ,$105.03 ,$63.31 ,$154.32 ,$273.88 ,$237.13 ,$52.31 ,$12.99 ,$126.91 ,$233.20 ,$226.15 
3/10/2021,$119.98 ,$152.88 ,$195.06 ,$101.81 ,$62.25 ,$155.13 ,$264.90 ,$232.42 ,$50.45 ,$12.47 ,$127.34 ,$222.69 ,$223.17 
3/9/2021,$121.09 ,$153.14 ,$194.51 ,$102.02 ,$62.67 ,$151.83 ,$265.74 ,$233.78 ,$50.64 ,$12.52 ,$126.18 ,$224.53 ,$220.36 
3/8/2021,$116.36 ,$147.60 ,$201.91 ,$100.38 ,$59.85 ,$152.91 ,$255.31 ,$227.39 ,$49.33 ,$11.59 ,$127.31 ,$187.67 ,$220.27 
3/5/2021,$121.42 ,$150.02 ,$189.99 ,$104.85 ,$60.74 ,$150.91 ,$264.28 ,$231.60 ,$51.64 ,$12.46 ,$125.98 ,$199.32 ,$215.41 
3/4/2021,$120.13 ,$148.88 ,$188.03 ,$101.70 ,$58.33 ,$150.56 ,$257.64 ,$226.73 ,$51.13 ,$12.37 ,$122.15 ,$207.15 ,$211.50 
3/3/2021,$122.06 ,$150.25 ,$192.26 ,$100.57 ,$59.90 ,$152.91 ,$255.41 ,$227.56 ,$52.07 ,$12.80 ,$123.16 ,$217.73 ,$214.85 
3/2/2021,$125.12 ,$154.73 ,$193.94 ,$103.22 ,$61.24 ,$150.01 ,$259.00 ,$233.87 ,$54.78 ,$13.41 ,$123.90 ,$228.81 ,$215.77 
3/1/2021,$127.79 ,$157.31 ,$194.98 ,$103.48 ,$62.88 ,$150.50 ,$264.91 ,$236.94 ,$55.06 ,$13.84 ,$124.29 ,$239.48 ,$216.63 
2/26/2021,$121.26 ,$154.65 ,$189.04 ,$101.10 ,$60.78 ,$147.17 ,$257.62 ,$232.38 ,$53.89 ,$13.71 ,$123.53 ,$225.17 ,$212.39 
2/25/2021,$120.99 ,$152.86 ,$190.98 ,$100.80 ,$60.40 ,$151.18 ,$254.69 ,$228.99 ,$54.67 ,$13.31 ,$126.58 ,$227.41 ,$213.75 
2/24/2021,$125.35 ,$157.98 ,$197.51 ,$104.19 ,$63.19 ,$153.26 ,$264.31 ,$234.55 ,$55.34 ,$14.50 ,$127.66 ,$247.34 ,$219.43 
2/23/2021,$125.86 ,$159.73 ,$197.09 ,$103.01 ,$61.12 ,$150.61 ,$265.86 ,$233.27 ,$54.62 ,$14.14 ,$127.52 ,$232.95 ,$212.11 
2/22/2021,$126.00 ,$159.04 ,$191.76 ,$102.71 ,$60.71 ,$149.41 ,$260.33 ,$234.51 ,$53.38 ,$14.36 ,$126.58 ,$238.17 ,$208.32 
2/19/2021,$129.87 ,$162.50 ,$183.65 ,$104.44 ,$63.01 ,$148.02 ,$261.56 ,$240.97 ,$54.02 ,$14.93 ,$127.12 ,$260.43 ,$204.73 
2/18/2021,$129.71 ,$166.41 ,$183.00 ,$105.29 ,$61.61 ,$145.59 ,$269.39 ,$243.79 ,$54.82 ,$14.83 ,$129.53 ,$262.46 ,$209.35 
2/17/2021,$130.84 ,$165.43 ,$186.44 ,$105.93 ,$61.85 ,$145.10 ,$273.57 ,$244.20 ,$55.13 ,$14.91 ,$128.46 ,$266.05 ,$207.51 
2/16/2021,$133.19 ,$163.45 ,$186.35 ,$105.54 ,$62.47 ,$144.65 ,$273.97 ,$243.70 ,$55.73 ,$15.33 ,$127.92 ,$265.41 ,$207.90 
2/12/2021,$135.37 ,$163.89 ,$187.67 ,$104.75 ,$61.81 ,$141.25 ,$270.50 ,$244.99 ,$55.65 ,$14.96 ,$127.62 ,$272.04 ,$209.96 
2/11/2021,$135.13 ,$163.11 ,$190.91 ,$104.44 ,$60.66 ,$139.27 ,$270.39 ,$244.49 ,$55.76 ,$15.25 ,$128.33 ,$270.55 ,$210.66 
2/10/2021,$135.39 ,$164.33 ,$189.63 ,$104.32 ,$58.86 ,$139.66 ,$271.87 ,$242.82 ,$56.36 ,$14.76 ,$128.22 ,$268.27 ,$206.44 
2/9/2021,$136.01 ,$165.25 ,$188.21 ,$103.77 ,$58.78 ,$139.58 ,$269.45 ,$243.77 ,$55.91 ,$14.26 ,$128.67 ,$283.15 ,$206.52 
2/8/2021,$136.91 ,$166.15 ,$190.00 ,$104.23 ,$59.16 ,$140.14 ,$266.58 ,$242.47 ,$54.79 ,$14.44 ,$129.17 ,$287.81 ,$206.89 
2/5/2021,$136.76 ,$167.61 ,$181.16 ,$104.44 ,$58.18 ,$137.98 ,$268.10 ,$242.20 ,$55.08 ,$13.59 ,$129.57 ,$284.08 ,$208.77 
2/4/2021,$137.39 ,$166.55 ,$180.23 ,$102.68 ,$58.79 ,$138.25 ,$266.49 ,$242.01 ,$55.22 ,$13.66 ,$129.03 ,$283.33 ,$209.25 
2/3/2021,$133.94 ,$165.63 ,$176.43 ,$102.94 ,$57.68 ,$135.14 ,$266.65 ,$243.00 ,$53.95 ,$13.53 ,$128.95 ,$284.90 ,$201.36 
2/2/2021,$134.99 ,$169.00 ,$176.96 ,$95.96 ,$58.00 ,$133.61 ,$267.08 ,$239.51 ,$54.82 ,$13.56 ,$128.79 ,$290.93 ,$202.61 
2/1/2021,$134.14 ,$167.14 ,$170.97 ,$94.65 ,$56.69 ,$129.62 ,$262.01 ,$239.65 ,$53.90 ,$13.24 ,$128.97 ,$279.94 ,$198.36 
1/29/2021,$131.96 ,$160.31 ,$168.17 ,$91.37 ,$55.51 ,$128.67 ,$258.33 ,$231.96 ,$53.24 ,$12.99 ,$128.21 ,$264.51 ,$193.25 
1/28/2021,$137.09 ,$161.88 ,$171.88 ,$92.66 ,$56.07 ,$130.11 ,$265.00 ,$238.93 ,$53.86 ,$13.05 ,$130.36 ,$278.48 ,$198.22 
1/27/2021,$142.06 ,$161.63 ,$163.03 ,$90.95 ,$53.59 ,$127.86 ,$272.14 ,$232.90 ,$52.33 ,$12.92 ,$128.38 ,$288.05 ,$194.97 
1/26/2021,$143.16 ,$166.31 ,$169.56 ,$95.40 ,$55.21 ,$131.58 ,$282.05 ,$232.33 ,$56.19 ,$13.44 ,$133.09 ,$294.36 ,$202.01 
1/25/2021,$142.92 ,$164.70 ,$171.89 ,$94.71 ,$55.44 ,$132.12 ,$278.01 ,$229.53 ,$55.68 ,$13.65 ,$132.24 ,$293.60 ,$200.98 
1/22/2021,$139.07 ,$164.61 ,$172.78 ,$94.63 ,$56.66 ,$133.79 ,$274.50 ,$225.95 ,$56.52 ,$13.71 ,$130.00 ,$282.21 ,$202.02 
1/21/2021,$136.87 ,$165.35 ,$171.28 ,$94.21 ,$62.46 ,$134.83 ,$272.87 ,$224.97 ,$57.98 ,$13.87 ,$131.01 ,$281.66 ,$205.14 
1/20/2021,$132.03 ,$163.17 ,$173.64 ,$94.00 ,$58.67 ,$135.97 ,$267.48 ,$224.34 ,$58.63 ,$13.37 ,$131.93 ,$283.48 ,$206.01 
1/19/2021,$127.83 ,$156.04 ,$172.26 ,$89.22 ,$57.99 ,$138.04 ,$261.10 ,$216.44 ,$50.18 ,$13.03 ,$133.60 ,$281.52 ,$201.66 
1/15/2021,$127.14 ,$155.21 ,$171.44 ,$86.38 ,$57.58 ,$138.64 ,$251.36 ,$212.65 ,$49.80 ,$12.86 ,$134.78 ,$275.39 ,$201.59 
1/14/2021,$128.91 ,$156.37 ,$173.43 ,$86.55 ,$59.25 ,$141.17 ,$245.64 ,$213.02 ,$50.09 ,$13.20 ,$135.80 ,$281.67 ,$201.86 
1/13/2021,$130.89 ,$158.29 ,$176.12 ,$87.36 ,$56.95 ,$140.35 ,$251.64 ,$216.34 ,$50.78 ,$13.53 ,$137.26 ,$284.80 ,$209.35 
1/12/2021,$128.80 ,$156.04 ,$175.99 ,$86.87 ,$53.24 ,$140.22 ,$251.09 ,$214.93 ,$49.43 ,$13.48 ,$137.05 ,$283.15 ,$208.86 
1/11/2021,$128.98 ,$155.71 ,$179.09 ,$87.81 ,$51.54 ,$138.05 ,$256.84 ,$217.49 ,$49.91 ,$13.62 ,$137.85 ,$270.40 ,$212.89 
1/8/2021,$132.05 ,$159.14 ,$178.69 ,$89.89 ,$51.65 ,$136.02 ,$267.57 ,$219.62 ,$51.04 ,$13.28 ,$138.79 ,$293.34 ,$215.45 
1/7/2021,$130.92 ,$158.11 ,$178.58 ,$88.72 ,$52.19 ,$135.87 ,$268.74 ,$218.29 ,$50.89 ,$13.34 ,$138.85 ,$272.01 ,$213.81 
1/6/2021,$126.60 ,$156.92 ,$179.12 ,$86.14 ,$51.10 ,$131.55 ,$263.31 ,$212.25 ,$50.05 ,$12.61 ,$140.16 ,$251.99 ,$212.62 
1/5/2021,$131.01 ,$160.93 ,$178.44 ,$87.00 ,$50.61 ,$125.65 ,$270.97 ,$217.90 ,$52.08 ,$13.40 ,$138.70 ,$245.04 ,$214.51 
1/4/2021,$129.41 ,$159.33 ,$177.68 ,$86.31 ,$49.67 ,$125.87 ,$268.94 ,$217.69 ,$52.29 ,$13.11 ,$137.82 ,$243.26 ,$217.76 
12/31/2020,$132.69 ,$162.85 ,$181.18 ,$87.63 ,$49.82 ,$127.07 ,$273.16 ,$222.42 ,$54.07 ,$13.06 ,$139.14 ,$235.22 ,$218.73 
12/30/2020,$133.72 ,$164.29 ,$181.17 ,$86.81 ,$48.75 ,$125.36 ,$271.87 ,$221.68 ,$52.46 ,$13.15 ,$137.77 ,$231.59 ,$218.36 
12/29/2020,$134.87 ,$166.10 ,$177.30 ,$87.89 ,$49.39 ,$125.01 ,$276.78 ,$224.15 ,$53.09 ,$12.94 ,$138.42 ,$222.00 ,$214.37 
12/28/2020,$136.69 ,$164.20 ,$178.86 ,$88.70 ,$47.07 ,$125.34 ,$277.00 ,$224.96 ,$51.91 ,$12.90 ,$138.68 ,$221.23 ,$212.63 
12/24/2020,$131.97 ,$158.63 ,$173.73 ,$86.71 ,$47.07 ,$124.52 ,$267.40 ,$222.75 ,$51.40 ,$12.99 ,$137.72 ,$220.59 ,$208.70 
12/23/2020,$130.96 ,$159.26 ,$173.55 ,$86.41 ,$46.57 ,$125.07 ,$268.11 ,$221.02 ,$51.45 ,$13.01 ,$136.34 ,$215.33 ,$205.30 
12/22/2020,$131.88 ,$160.33 ,$170.45 ,$86.01 ,$46.17 ,$121.67 ,$267.09 ,$223.94 ,$52.73 ,$13.28 ,$136.55 ,$213.45 ,$205.84 
12/21/2020,$128.23 ,$160.31 ,$170.69 ,$86.73 ,$46.36 ,$123.55 ,$272.79 ,$222.59 ,$52.89 ,$13.33 ,$137.52 ,$216.62 ,$209.01 
